round_number,round_name,coder,unit_id,unit_text,theme,code,scope,start_offset,end_offset,quote,memo,created_at,account,account_confidence,account_duration,account_suspension,accountsOrder,aor,condition,num_messages,user_finish_id,user_id
1,round 1,subham,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6::1,This is extremely offensive and targeted towards the message receiver.,Type of offensiveness,Extreme offensive,unit,,,,,Tue Sep 01 2026 17:03:10 GMT+0000 (Coordinated Universal Time),1,5,4.811,Suspend,43125,1,ai,1,615c31,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6
1,round 1,subham,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6::3,The message contained very offensive language that was targeted towards someone else.,Type of offensiveness,derogatory remarks,unit,,,,,Tue Sep 01 2026 15:07:42 GMT+0000 (Coordinated Universal Time),3,5,7.134,Suspend,43125,0.5,ai,1,615c31,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6
1,round 1,subham,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6::4,There was nothing wrong or offensive with the message. It was just a general opinion.,Type of offensiveness,No offensive content,span,0,53,There was nothing wrong or offensive with the message,,Thu Sep 03 2026 19:10:19 GMT+0000 (Coordinated Universal Time),4,5,9.373,Do not suspend,43125,0.25,ai,2,615c31,b6b0dd0d-1f6d-4ee0-810f-69707200d1b6
1,round 1,subham,bca2b95f-7226-4f43-82f4-830afcaac965::4,"The first was negative but hardly offensive. The second seems innocent, but following the first it was hard to be sure. The third and seventh should have been enough on their own - looking at them all together and even the non-offensive ones seem off",Patterns of behavior,Mix of offensive and non-offensive,unit,,,,,Tue Sep 01 2026 16:43:47 GMT+0000 (Coordinated Universal Time),4,3.48,5.818,Suspend,35241,0.25,ai,11,c26fc4,bca2b95f-7226-4f43-82f4-830afcaac965
1,round 1,subham,bca2b95f-7226-4f43-82f4-830afcaac965::4,"The first was negative but hardly offensive. The second seems innocent, but following the first it was hard to be sure. The third and seventh should have been enough on their own - looking at them all together and even the non-offensive ones seem off",Patterns of behavior,One-off offensive,span,0,43,The first was negative but hardly offensive,,Tue Sep 01 2026 16:43:20 GMT+0000 (Coordinated Universal Time),4,3.48,5.818,Suspend,35241,0.25,ai,11,c26fc4,bca2b95f-7226-4f43-82f4-830afcaac965
1,round 1,subham,bca2b95f-7226-4f43-82f4-830afcaac965::4,"The first was negative but hardly offensive. The second seems innocent, but following the first it was hard to be sure. The third and seventh should have been enough on their own - looking at them all together and even the non-offensive ones seem off",Reflection on the decision,Expressed uncertainty,span,63,119,"nnocent, but following the first it was hard to be sure.",,Tue Sep 01 2026 16:43:35 GMT+0000 (Coordinated Universal Time),4,3.48,5.818,Suspend,35241,0.25,ai,11,c26fc4,bca2b95f-7226-4f43-82f4-830afcaac965
1,round 1,subham,bd79c313-854a-41ba-9ec5-9258e4002f4c::3,"Again, the name calling is highly derogatory.",Type of offensiveness,derogatory remarks,span,11,45,name calling is highly derogatory.,,Tue Sep 01 2026 17:40:52 GMT+0000 (Coordinated Universal Time),3,4.01,3.456,Suspend,45132,0.5,control,5,6e910b,bd79c313-854a-41ba-9ec5-9258e4002f4c
1,round 1,subham,bd79c313-854a-41ba-9ec5-9258e4002f4c::5,The messages were not offensive in nature and targeted no one.,Type of offensiveness,No offensive content,unit,,,,,Wed Sep 02 2026 18:42:29 GMT+0000 (Coordinated Universal Time),5,3.97,3.651,Do not suspend,45132,0,control,4,6e910b,bd79c313-854a-41ba-9ec5-9258e4002f4c
1,round 1,subham,bedc9a1a-10e3-44c7-bb4d-39124442903c::2,This is a case where someone is being threatened,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 18:25:33 GMT+0000 (Coordinated Universal Time),2,3.99,6.243,Suspend,45213,0.75,crowd,1,4.41E+03,bedc9a1a-10e3-44c7-bb4d-39124442903c
1,round 1,subham,bef3e651-f359-42d6-8fe2-4f5d8679094b::3,The phrase 'dysfunction sexual' indicates to me this person is a troll or a bot from another country that doesn't speak English.,Patterns of behavior,Troll or bot,unit,,,,,Tue Sep 01 2026 03:40:08 GMT+0000 (Coordinated Universal Time),3,3.28,5.152,Suspend,13425,0.5,ai,11,5a86f9,bef3e651-f359-42d6-8fe2-4f5d8679094b
1,round 1,subham,c1c49268-65da-4292-9bf1-aee628702e30::5,positive and thoughtful messages,Patterns of behavior,Normal behavior,unit,,,,,Wed Sep 02 2026 18:02:50 GMT+0000 (Coordinated Universal Time),5,5,5.954,Do not suspend,34251,0,crowd,2,e73c41,c1c49268-65da-4292-9bf1-aee628702e30
1,round 1,subham,c24f2390-4cb5-45d7-85ee-2263bbf61e7c::1,This messages that were presented were all extremely offensive and full of hate. Bigotry and telling someone that they wished they and their dog would die should not be allowed.,Patterns of behavior,Consistent offensive behavior,unit,,,,,Tue Sep 01 2026 05:58:15 GMT+0000 (Coordinated Universal Time),1,5,7.404,Suspend,13254,1,control,3,73b2ff,c24f2390-4cb5-45d7-85ee-2263bbf61e7c
1,round 1,subham,c24f2390-4cb5-45d7-85ee-2263bbf61e7c::1,This messages that were presented were all extremely offensive and full of hate. Bigotry and telling someone that they wished they and their dog would die should not be allowed.,Type of offensiveness,Hate speech and offensive language,span,34,79,were all extremely offensive and full of hate,,Tue Sep 01 2026 05:58:12 GMT+0000 (Coordinated Universal Time),1,5,7.404,Suspend,13254,1,control,3,73b2ff,c24f2390-4cb5-45d7-85ee-2263bbf61e7c
1,round 1,subham,c24f2390-4cb5-45d7-85ee-2263bbf61e7c::1,This messages that were presented were all extremely offensive and full of hate. Bigotry and telling someone that they wished they and their dog would die should not be allowed.,Type of offensiveness,Death wish,span,119,154,wished they and their dog would die,,Tue Sep 01 2026 05:58:24 GMT+0000 (Coordinated Universal Time),1,5,7.404,Suspend,13254,1,control,3,73b2ff,c24f2390-4cb5-45d7-85ee-2263bbf61e7c
1,round 1,subham,c44e69cf-f4f8-49b8-b6bd-dd591e275204::1,Account 3 made offensive and homophobic remarks and should not be able to message or use their acccount.,Decision outcomes,Permanent ban,unit,,,,,Wed Sep 02 2026 18:01:52 GMT+0000 (Coordinated Universal Time),1,5,3.203,Suspend,34152,1,ai,1,71209e,c44e69cf-f4f8-49b8-b6bd-dd591e275204
1,round 1,subham,c44e69cf-f4f8-49b8-b6bd-dd591e275204::1,Account 3 made offensive and homophobic remarks and should not be able to message or use their acccount.,Type of offensiveness,Hate speech and offensive language,span,15,47,offensive and homophobic remarks,,Wed Sep 02 2026 18:02:00 GMT+0000 (Coordinated Universal Time),1,5,3.203,Suspend,34152,1,ai,1,71209e,c44e69cf-f4f8-49b8-b6bd-dd591e275204
1,round 1,subham,c44e69cf-f4f8-49b8-b6bd-dd591e275204::3,Account 1 made extremely offensive remarks that would be classified as verbal assault if said face-to-face in real life.,Patterns of behavior,One-off offensive,unit,,,,,Tue Sep 01 2026 17:00:44 GMT+0000 (Coordinated Universal Time),3,4,4.721,Suspend,34152,0.5,ai,1,71209e,c44e69cf-f4f8-49b8-b6bd-dd591e275204
1,round 1,subham,c502eed5-3043-4005-ac52-38ccd6462739::2,The majority of their posts were offensive and violent. This is a person who should not be on social media.,Patterns of behavior,Consistent offensive behavior,unit,,,,,Thu Sep 03 2026 19:06:22 GMT+0000 (Coordinated Universal Time),2,5,4.82,Suspend,42513,0.75,crowd,4,fdfc56,c502eed5-3043-4005-ac52-38ccd6462739
1,round 1,subham,c502eed5-3043-4005-ac52-38ccd6462739::2,The majority of their posts were offensive and violent. This is a person who should not be on social media.,Decision outcomes,Permanent ban,unit,,,,,Thu Sep 03 2026 19:06:28 GMT+0000 (Coordinated Universal Time),2,5,4.82,Suspend,42513,0.75,crowd,4,fdfc56,c502eed5-3043-4005-ac52-38ccd6462739
1,round 1,subham,c502eed5-3043-4005-ac52-38ccd6462739::2,The majority of their posts were offensive and violent. This is a person who should not be on social media.,Type of offensiveness,Threats of violence,span,0,53,The majority of their posts were offensive and violen,,Thu Sep 03 2026 19:06:20 GMT+0000 (Coordinated Universal Time),2,5,4.82,Suspend,42513,0.75,crowd,4,fdfc56,c502eed5-3043-4005-ac52-38ccd6462739
1,round 1,subham,c527f981-4f55-4b7c-a648-27d8a79facb1::2,"Not only did account 3 use slurs, but they also threaten another user with lethal violence and admit to committing a crime.",Type of offensiveness,Threats of violence,span,48,90,threaten another user with lethal violence,,Wed Sep 02 2026 18:39:07 GMT+0000 (Coordinated Universal Time),2,5,3.318,Suspend,53214,0.75,ai,2,fedb6a,c527f981-4f55-4b7c-a648-27d8a79facb1
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::1,"Account 5 contains nothing but hurtful and suicidal comments that have only the intent to harm someone's psyche.

Message 2: ""Your dog deserves to die like the stupid dog he is. Where is the death when we need it?"" Is the most hurtful of them all.",Type of offensiveness,Death wish,unit,,,,,Tue Sep 01 2026 15:17:29 GMT+0000 (Coordinated Universal Time),1,5,6.383,Suspend,35241,1,control,5,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::1,"Account 5 contains nothing but hurtful and suicidal comments that have only the intent to harm someone's psyche.

Message 2: ""Your dog deserves to die like the stupid dog he is. Where is the death when we need it?"" Is the most hurtful of them all.",Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 15:17:20 GMT+0000 (Coordinated Universal Time),1,5,6.383,Suspend,35241,1,control,5,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::1,"Account 5 contains nothing but hurtful and suicidal comments that have only the intent to harm someone's psyche.

Message 2: ""Your dog deserves to die like the stupid dog he is. Where is the death when we need it?"" Is the most hurtful of them all.",Patterns of behavior,Consistent offensive behavior,span,126,176,Your dog deserves to die like the stupid dog he is,,Tue Sep 01 2026 15:17:51 GMT+0000 (Coordinated Universal Time),1,5,6.383,Suspend,35241,1,control,5,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Type of offensiveness,Extreme offensive,unit,,,,,Wed Sep 02 2026 19:25:41 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Type of offensiveness,derogatory remarks,span,27,75,insulting others with profanity and vulgar slurs,,Wed Sep 02 2026 19:25:40 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Type of offensiveness,derogatory remarks,span,103,125,calls someone a faggot,,Wed Sep 02 2026 19:25:52 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,subham,c696dd17-c9c8-4a83-a608-28fd47b94dd5::3,The user uses inappropriate language and is extremely rude and uses harmful words directed at people.,Type of offensiveness,derogatory remarks,span,0,36,The user uses inappropriate language,,Thu Sep 03 2026 19:00:46 GMT+0000 (Coordinated Universal Time),3,5,3.372,Suspend,45132,0.5,crowd,5,f827e3,c696dd17-c9c8-4a83-a608-28fd47b94dd5
1,round 1,subham,c696dd17-c9c8-4a83-a608-28fd47b94dd5::3,The user uses inappropriate language and is extremely rude and uses harmful words directed at people.,Type of offensiveness,Extreme offensive,span,44,101,extremely rude and uses harmful words directed at people.,,Thu Sep 03 2026 19:00:58 GMT+0000 (Coordinated Universal Time),3,5,3.372,Suspend,45132,0.5,crowd,5,f827e3,c696dd17-c9c8-4a83-a608-28fd47b94dd5
1,round 1,subham,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Type of offensiveness,Death wish,unit,,,,,Thu Sep 03 2026 17:02:25 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,subham,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Decision outcomes,Permanent ban,span,0,39,I decided to suspend because the F word,,Thu Sep 03 2026 17:02:16 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,subham,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Type of offensiveness,Hate speech and offensive language,span,52,85,hate crime word and wishing death,,Thu Sep 03 2026 17:02:25 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,subham,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Type of offensiveness,Extreme offensive,span,129,158,the tongue is a powerful tool,,Thu Sep 03 2026 17:02:33 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,subham,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::5,don't recommend to suspend because basically the message is saying that if it wasnt for these great people they idea wouldnt be where it is today,Positive content,Personal opinions and thoughts,unit,,,,,Wed Sep 02 2026 18:23:17 GMT+0000 (Coordinated Universal Time),5,4.98,4.509,Do not suspend,23541,0,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,subham,c6f200db-4b69-4f98-9f7e-6233387c570b::4,Anyone who puts into print that they will kill is unstable and scary.  The other 5 messages don't erase this,Type of offensiveness,Death wish,span,32,46,they will kill,,Thu Sep 03 2026 16:05:21 GMT+0000 (Coordinated Universal Time),4,5,5.135,Suspend,52143,0.25,crowd,7,6ec826,c6f200db-4b69-4f98-9f7e-6233387c570b
1,round 1,subham,cb472703-21d2-478b-9176-6c5e4e3609cc::4,Potential of causing online harassment with the way the account owner writes.,Patterns of behavior,Consistent offensive behavior,unit,,,,,Wed Sep 02 2026 18:22:23 GMT+0000 (Coordinated Universal Time),4,5,5.177,Suspend,35421,0.25,control,3,a0fe49,cb472703-21d2-478b-9176-6c5e4e3609cc
1,round 1,subham,cba4cf31-c885-4ce4-b1f4-8eafe6b74168::5,None of the messages I read from this account included anything that could be deemed as offensive.,Type of offensiveness,No offensive content,unit,,,,,Thu Sep 03 2026 18:20:55 GMT+0000 (Coordinated Universal Time),5,4.95,3.954,Do not suspend,52341,0,crowd,3,61cd91,cba4cf31-c885-4ce4-b1f4-8eafe6b74168
1,round 1,subham,cba4cf31-c885-4ce4-b1f4-8eafe6b74168::5,None of the messages I read from this account included anything that could be deemed as offensive.,Reflection on the decision,Not offensive at all,unit,,,,,Thu Sep 03 2026 18:21:03 GMT+0000 (Coordinated Universal Time),5,4.95,3.954,Do not suspend,52341,0,crowd,3,61cd91,cba4cf31-c885-4ce4-b1f4-8eafe6b74168
1,round 1,subham,cba4cf31-c885-4ce4-b1f4-8eafe6b74168::5,None of the messages I read from this account included anything that could be deemed as offensive.,Justifications,Not too offensive,unit,,,,,Thu Sep 03 2026 18:21:01 GMT+0000 (Coordinated Universal Time),5,4.95,3.954,Do not suspend,52341,0,crowd,3,61cd91,cba4cf31-c885-4ce4-b1f4-8eafe6b74168
1,round 1,subham,cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2::3,majority of comments were offensive,Patterns of behavior,Majority offesnive,unit,,,,,Thu Sep 03 2026 16:03:58 GMT+0000 (Coordinated Universal Time),3,5,3.672,Suspend,45132,0.5,crowd,5,6a2b0c,cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2
1,round 1,subham,cf6112f1-e280-46e9-acf6-00f7d2f5077f::3,My vote on this was because the hate and threats were more than other non offensive talks in the account,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 19:07:45 GMT+0000 (Coordinated Universal Time),3,4.06,7.096,Suspend,21354,0.5,ai,5,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,subham,cf6112f1-e280-46e9-acf6-00f7d2f5077f::3,My vote on this was because the hate and threats were more than other non offensive talks in the account,Type of offensiveness,Hate speech and offensive language,span,32,58,hate and threats were more,,Wed Sep 02 2026 19:07:43 GMT+0000 (Coordinated Universal Time),3,4.06,7.096,Suspend,21354,0.5,ai,5,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,subham,cf6112f1-e280-46e9-acf6-00f7d2f5077f::5,There was nothing offensive about this account,Type of offensiveness,No offensive content,unit,,,,,Tue Sep 01 2026 15:20:33 GMT+0000 (Coordinated Universal Time),5,5,3.894,Do not suspend,21354,0,ai,2,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,subham,d00d109f-0e94-4f8a-90d8-42ef0a3a705d::3,It was not all that harsh,Type of offensiveness,No offensive content,unit,,,,,Wed Sep 02 2026 18:40:20 GMT+0000 (Coordinated Universal Time),3,3.25,7.729,Do not suspend,54231,0.5,ai,1,e124c5,d00d109f-0e94-4f8a-90d8-42ef0a3a705d
1,round 1,subham,d09c6cc3-af3c-41a7-8229-c278723445b0::1,Wishing death upon people is offensive.,Type of offensiveness,Death wish,unit,,,,,Thu Sep 03 2026 18:43:54 GMT+0000 (Coordinated Universal Time),1,5,3.462,Suspend,43125,1,control,1,195b5d,d09c6cc3-af3c-41a7-8229-c278723445b0
1,round 1,subham,d1084a51-d2f4-4864-a54b-2882426d105c::3,there was insult in the message,Type of offensiveness,derogatory remarks,unit,,,,,Thu Sep 03 2026 18:20:47 GMT+0000 (Coordinated Universal Time),3,5,7.609,Suspend,12534,0.5,ai,1,877e5e,d1084a51-d2f4-4864-a54b-2882426d105c
1,round 1,subham,d677597c-d652-46bf-9cb2-a6bc6b57c401::3,suspend,Decision outcomes,Permanent ban,unit,,,,,Thu Sep 03 2026 18:40:09 GMT+0000 (Coordinated Universal Time),3,3.13,4.556,Do not suspend,24315,0.5,ai,1,1c1154,d677597c-d652-46bf-9cb2-a6bc6b57c401
1,round 1,subham,d779ac11-4118-4ccc-b842-051b96c6e4f7::3,Homophobic and offensive language,Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 17:27:24 GMT+0000 (Coordinated Universal Time),3,5,2.742,Suspend,41235,0.5,ai,3,9da821,d779ac11-4118-4ccc-b842-051b96c6e4f7
1,round 1,subham,d7a57288-ab65-46bf-a376-66f7eb2be30b::4,"Threatening messages and using slurs is not tolerated even if the other messages were considered ""not offensive"".",Decision outcomes,Permanent ban,unit,,,,,Thu Sep 03 2026 18:57:55 GMT+0000 (Coordinated Universal Time),4,5,6.25,Suspend,41523,0.25,crowd,3,bcde7e,d7a57288-ab65-46bf-a376-66f7eb2be30b
1,round 1,subham,d7a57288-ab65-46bf-a376-66f7eb2be30b::4,"Threatening messages and using slurs is not tolerated even if the other messages were considered ""not offensive"".",Type of offensiveness,Threats of violence,span,0,53,Threatening messages and using slurs is not tolerated,,Thu Sep 03 2026 18:57:49 GMT+0000 (Coordinated Universal Time),4,5,6.25,Suspend,41523,0.25,crowd,3,bcde7e,d7a57288-ab65-46bf-a376-66f7eb2be30b
1,round 1,subham,d7a57288-ab65-46bf-a376-66f7eb2be30b::5,There is no evidence of anything offensive or harmful in meaning that I could see.,Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 15:04:54 GMT+0000 (Coordinated Universal Time),5,4.9,3.476,Do not suspend,41523,0,crowd,4,bcde7e,d7a57288-ab65-46bf-a376-66f7eb2be30b
1,round 1,subham,d7a83ebf-ff90-45ee-946f-bf3053a6cda0::5,"I went through 6 messages and none were offensive. However, I wish I had chosen to not suspend the account with a confidence of 4 because I don't know what other potential messages could've said.",Type of offensiveness,No offensive content,span,15,49,6 messages and none were offensive,,Tue Sep 01 2026 05:55:50 GMT+0000 (Coordinated Universal Time),5,5,5.286,Do not suspend,45321,0,control,6,cd2ce0,d7a83ebf-ff90-45ee-946f-bf3053a6cda0
1,round 1,subham,d7a83ebf-ff90-45ee-946f-bf3053a6cda0::5,"I went through 6 messages and none were offensive. However, I wish I had chosen to not suspend the account with a confidence of 4 because I don't know what other potential messages could've said.",Reflection on the decision,Needed to look at more messages,span,138,189,I don't know what other potential messages could've,,Tue Sep 01 2026 05:56:09 GMT+0000 (Coordinated Universal Time),5,5,5.286,Do not suspend,45321,0,control,6,cd2ce0,d7a83ebf-ff90-45ee-946f-bf3053a6cda0
1,round 1,subham,dae5d879-459a-4032-b74b-dcfe82741929::1,"Wishing death upon people or animals is not acceptable behavior, and he is a bigot to boot.",Type of offensiveness,Death wish,unit,,,,,Thu Sep 03 2026 18:43:22 GMT+0000 (Coordinated Universal Time),1,5,3.825,Suspend,21354,1,ai,2,518a62,dae5d879-459a-4032-b74b-dcfe82741929
1,round 1,subham,dae5d879-459a-4032-b74b-dcfe82741929::2,Threatening violence or encouraging suicide should be the grounds of a suspension.,Type of offensiveness,Death wish,unit,,,,,Wed Sep 02 2026 18:22:47 GMT+0000 (Coordinated Universal Time),2,5,3.516,Suspend,21354,0.75,ai,5,518a62,dae5d879-459a-4032-b74b-dcfe82741929
1,round 1,subham,dae5d879-459a-4032-b74b-dcfe82741929::2,Threatening violence or encouraging suicide should be the grounds of a suspension.,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 18:22:43 GMT+0000 (Coordinated Universal Time),2,5,3.516,Suspend,21354,0.75,ai,5,518a62,dae5d879-459a-4032-b74b-dcfe82741929
1,round 1,subham,de8e7b52-f7f9-4b40-ab8e-49d465559c62::3,Homophobic remark and making fun of the mentally handicapped.,Type of offensiveness,derogatory remarks,unit,,,,,Wed Sep 02 2026 18:27:39 GMT+0000 (Coordinated Universal Time),3,5,3.346,Suspend,14253,0.5,control,6,6b430a,de8e7b52-f7f9-4b40-ab8e-49d465559c62
1,round 1,subham,de8e7b52-f7f9-4b40-ab8e-49d465559c62::4,I didn't see anything offensive in these.,Type of offensiveness,No offensive content,unit,,,,,Tue Sep 01 2026 16:52:25 GMT+0000 (Coordinated Universal Time),4,5,4.464,Do not suspend,14253,0.25,control,2,6b430a,de8e7b52-f7f9-4b40-ab8e-49d465559c62
1,round 1,subham,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Decision outcomes,Permanent ban,span,0,34,This account needs to be suspended,,Wed Sep 02 2026 19:10:16 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,subham,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Type of offensiveness,Hate speech and offensive language,span,52,87,saying offensive and hateful words.,,Wed Sep 02 2026 19:09:58 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,subham,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Type of offensiveness,Hate speech and offensive language,span,88,137,Multiple sentences of offensive speech were used.,,Wed Sep 02 2026 19:10:04 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,subham,e085b63a-4193-4860-a0ed-50cab0931043::2,use of slurs and threats,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 19:23:26 GMT+0000 (Coordinated Universal Time),2,3.98,5.35,Suspend,12345,0.75,control,9,6f65a1,e085b63a-4193-4860-a0ed-50cab0931043
1,round 1,subham,e085b63a-4193-4860-a0ed-50cab0931043::3,use of slurs and threats,Type of offensiveness,Threats of violence,unit,,,,,Thu Sep 03 2026 18:19:43 GMT+0000 (Coordinated Universal Time),3,4.41,10.792,Suspend,12345,0.5,control,3,6f65a1,e085b63a-4193-4860-a0ed-50cab0931043
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 19:25:16 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,derogatory remarks,span,21,73,derogatory and demeaning phrases which is never okay,,Wed Sep 02 2026 19:25:06 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,Death wish,span,87,100,death threats,,Wed Sep 02 2026 19:25:13 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Decision outcomes,Consequences beyond suspencion,unit,,,,,Wed Sep 02 2026 19:18:35 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Type of offensiveness,racial remark,span,0,12,clear racism,,Wed Sep 02 2026 19:18:18 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Type of offensiveness,Death wish,span,17,54,family death threats and name calling,,Wed Sep 02 2026 19:18:24 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
